0.029880,-0.145588,0.112976,0.278484,0.003207,-0.245875
0.030451,-0.145099,0.108410,0.288903,0.003663,-0.252233
0.031035,-0.144489,0.103603,0.299488,0.003779,-0.258617
0.031623,-0.143482,0.097922,0.310858,0.003975,-0.265319
0.032216,-0.142311,0.091926,0.322433,0.004139,-0.272069
0.032816,-0.141818,0.087588,0.332281,0.004296,-0.278074
0.033420,-0.140419,0.081203,0.344029,0.004469,-0.284838
0.034030,-0.139124,0.075132,0.355363,0.004642,-0.291399
0.034806,-0.137698,0.068836,0.366805,-0.000367,-0.297971
0.035281,-0.135904,0.061782,0.378829,0.004499,-0.304747
0.035890,-0.134677,0.056058,0.389535,0.005180,-0.310936
0.036521,-0.132888,0.049162,0.401193,0.005369,-0.317502
0.037156,-0.130775,0.041615,0.413313,0.005563,-0.324189
0.037796,-0.127762,0.032173,0.426936,0.005770,-0.331387
0.038441,-0.124336,0.021941,0.441047,0.005982,-0.338692
0.039093,-0.122264,0.014732,0.452457,0.006182,-0.344970
0.040040,-0.119113,0.005272,0.465607,-0.000885,-0.351796
0.040410,-0.115546,-0.004965,0.479196,0.006614,-0.358735
0.041077,-0.112623,-0.013756,0.491478,0.006828,-0.365152
0.041748,-0.108124,-0.025769,0.506103,0.007060,-0.372261
0.042428,-0.106687,-0.031307,0.515620,0.007262,-0.377684
0.043110,-0.102170,-0.043180,0.529798,0.007495,-0.384507
0.043799,-0.098071,-0.054093,0.543067,0.007700,-0.390961
0.044490,-0.093023,-0.066840,0.557455,0.007966,-0.397661
0.045650,-0.088192,-0.079044,0.571250,-0.001318,-0.404082
0.045892,-0.083822,-0.090230,0.584125,0.008439,-0.410149
0.046604,-0.080329,-0.099586,0.595626,0.008650,-0.415786
0.047848,-0.075372,-0.111785,0.608870,-0.001423,-0.421793
0.048044,-0.070915,-0.122929,0.621227,0.009054,-0.427452
0.048765,-0.066086,-0.134711,0.633828,0.009392,-0.433122
0.049497,-0.062174,-0.144620,0.645113,0.009625,-0.438443
0.050235,-0.058106,-0.154812,0.656456,0.009869,-0.443637
0.051208,-0.055906,-0.161509,0.665823,0.006009,-0.448067
0.051729,-0.051766,-0.171534,0.676642,0.010345,-0.453449
0.052483,-0.047887,-0.181202,0.687352,0.010598,-0.458376
0.053965,-0.044940,-0.189039,0.696957,-0.001622,-0.463087
0.055656,-0.042423,-0.196086,0.706037,-0.016990,-0.467530
0.054783,-0.039778,-0.203228,0.715079,0.011314,-0.472197
0.055561,-0.037922,-0.208903,0.723306,0.011558,-0.476610
0.056344,-0.036680,-0.213390,0.730867,0.011814,-0.480933
0.057134,-0.035328,-0.218079,0.738513,0.012048,-0.485244
0.057929,-0.033220,-0.224191,0.746878,0.012302,-0.489588
0.058729,-0.031932,-0.228780,0.754435,0.012553,-0.493749
0.060455,-0.029965,-0.234508,0.762546,-0.001708,-0.498217
0.060346,-0.028616,-0.239138,0.770019,0.013065,-0.502425
